GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD05,VD06,VD07,VD08,VD09,VD10
Id,Id2,Geography,Total,Hispanic or Latino,White_Alone,Black_or_African_American_Alone,American_Indian_and_Alaska_Native_Alone,Asian_Alone,Native_Hawaiian_and_Other_Pacific_Islander_Alone,Some_Other_Race_Alone
1400000US53041970500,53041970500,"Census Tract 9705, Lewis County, Washington",1947,93,1797,0,9,15,4,0
1400000US53041970600,53041970600,"Census Tract 9706, Lewis County, Washington",2006,259,1646,13,11,22,8,0
1400000US53041970700,53041970700,"Census Tract 9707, Lewis County, Washington",4277,488,3570,15,60,44,24,6
1400000US53041970800,53041970800,"Census Tract 9708, Lewis County, Washington",3845,348,3336,21,43,30,10,3
1400000US53041970900,53041970900,"Census Tract 9709, Lewis County, Washington",1737,166,1490,5,21,9,3,2
1400000US53041971000,53041971000,"Census Tract 9710, Lewis County, Washington",2851,175,2457,75,47,52,4,0
1400000US53041971100,53041971100,"Census Tract 9711, Lewis County, Washington",3362,103,3151,7,32,24,2,0
1400000US53041971200,53041971200,"Census Tract 9712, Lewis County, Washington",2780,98,2563,3,49,11,3,0
1400000US53041971300,53041971300,"Census Tract 9713, Lewis County, Washington",5006,257,4562,10,64,35,4,6
1400000US53041971400,53041971400,"Census Tract 9714, Lewis County, Washington",2113,32,2019,10,11,15,2,2
1400000US53041971500,53041971500,"Census Tract 9715, Lewis County, Washington",6278,251,5799,12,60,28,12,8
1400000US53041971600,53041971600,"Census Tract 9716, Lewis County, Washington",3540,135,3262,4,56,6,3,16
1400000US53041971700,53041971700,"Census Tract 9717, Lewis County, Washington",4245,137,3946,12,72,11,1,5
1400000US53041971800,53041971800,"Census Tract 9718, Lewis County, Washington",3599,88,3410,4,39,8,6,5
1400000US53041971900,53041971900,"Census Tract 9719, Lewis County, Washington",2883,49,2728,6,31,17,0,1
1400000US53041972000,53041972000,"Census Tract 9720, Lewis County, Washington",3328,59,3181,8,29,4,4,0
1400000US53043960100,53043960100,"Census Tract 9601, Lincoln County, Washington",1745,39,1667,5,15,0,0,1
1400000US53043960200,53043960200,"Census Tract 9602, Lincoln County, Washington",2547,49,2381,7,54,10,4,5
1400000US53043960300,53043960300,"Census Tract 9603, Lincoln County, Washington",2702,35,2539,7,49,10,3,0
1400000US53043960400,53043960400,"Census Tract 9604, Lincoln County, Washington",3190,68,3045,3,34,4,0,2
1400000US53045960100,53045960100,"Census Tract 9601, Mason County, Washington",629,3,585,1,17,6,0,0
1400000US53045960200,53045960200,"Census Tract 9602, Mason County, Washington",4789,84,4385,13,92,44,3,3
1400000US53045960300,53045960300,"Census Tract 9603, Mason County, Washington",5293,203,4697,18,78,74,26,8
1400000US53045960400,53045960400,"Census Tract 9604, Mason County, Washington",5752,165,5157,41,58,95,36,29
1400000US53045960500,53045960500,"Census Tract 9605, Mason County, Washington",3530,70,3270,12,65,27,1,9
1400000US53045960600,53045960600,"Census Tract 9606, Mason County, Washington",5029,411,3899,385,140,54,37,8
1400000US53045960700,53045960700,"Census Tract 9607, Mason County, Washington",1585,272,1183,11,41,21,22,0
1400000US53045960800,53045960800,"Census Tract 9608, Mason County, Washington",3627,318,3028,10,110,41,11,15
1400000US53045960900,53045960900,"Census Tract 9609, Mason County, Washington",4130,395,3411,14,89,46,33,4
1400000US53045961000,53045961000,"Census Tract 9610, Mason County, Washington",4256,116,3935,13,61,38,14,6
1400000US53045961100,53045961100,"Census Tract 9611, Mason County, Washington",4512,128,4181,8,62,25,17,8
1400000US53045961200,53045961200,"Census Tract 9612, Mason County, Washington",2609,68,2384,23,54,22,4,8
1400000US53045961300,53045961300,"Census Tract 9613, Mason County, Washington",2934,107,2326,13,355,18,3,9
1400000US53045961400,53045961400,"Census Tract 9614, Mason County, Washington",730,21,195,0,500,1,1,0
1400000US53047970100,53047970100,"Census Tract 9701, Okanogan County, Washington",2865,98,991,8,1666,6,3,2
1400000US53047970200,53047970200,"Census Tract 9702, Okanogan County, Washington",3051,335,975,3,1605,2,0,5
1400000US53047970300,53047970300,"Census Tract 9703, Okanogan County, Washington",6818,855,5589,12,188,29,4,22
1400000US53047970400,53047970400,"Census Tract 9704, Okanogan County, Washington",3585,554,2907,7,41,12,1,4
1400000US53047970500,53047970500,"Census Tract 9705, Okanogan County, Washington",2528,203,2202,7,76,6,0,1
1400000US53047970600,53047970600,"Census Tract 9706, Okanogan County, Washington",6519,750,5107,13,397,61,5,13
1400000US53047970700,53047970700,"Census Tract 9707, Okanogan County, Washington",4064,529,3151,12,254,12,2,6
1400000US53047970800,53047970800,"Census Tract 9708, Okanogan County, Washington",4752,2157,2408,12,83,21,0,2
1400000US53047970900,53047970900,"Census Tract 9709, Okanogan County, Washington",1725,29,1670,1,6,7,4,0
1400000US53047971000,53047971000,"Census Tract 9710, Okanogan County, Washington",3657,178,3362,4,39,16,2,8
1400000US53049950200,53049950200,"Census Tract 9502, Pacific County, Washington",4492,303,3765,8,96,217,5,1
1400000US53049950300,53049950300,"Census Tract 9503, Pacific County, Washington",3950,260,3220,4,206,124,2,0
1400000US53049950400,53049950400,"Census Tract 9504, Pacific County, Washington",3715,118,3386,15,64,28,4,2
1400000US53049950500,53049950500,"Census Tract 9505, Pacific County, Washington",2532,132,2305,3,16,16,2,1
1400000US53049950600,53049950600,"Census Tract 9506, Pacific County, Washington",1317,65,1146,1,13,18,0,8
1400000US53049950700,53049950700,"Census Tract 9507, Pacific County, Washington",2796,85,2625,0,33,22,2,0
1400000US53049950800,53049950800,"Census Tract 9508, Pacific County, Washington",2182,89,2015,5,39,10,1,1
1400000US53051970100,53051970100,"Census Tract 9701, Pend Oreille County, Washington",1940,34,1804,2,26,12,1,0
1400000US53051970200,53051970200,"Census Tract 9702, Pend Oreille County, Washington",2470,48,2114,9,217,13,12,3
1400000US53051970300,53051970300,"Census Tract 9703, Pend Oreille County, Washington",2942,82,2757,0,26,18,5,2
1400000US53051970400,53051970400,"Census Tract 9704, Pend Oreille County, Washington",2350,33,2231,4,27,10,5,5
1400000US53051970500,53051970500,"Census Tract 9705, Pend Oreille County, Washington",2030,44,1915,2,28,19,0,5
1400000US53053060102,53053060102,"Census Tract 601.02, Pierce County, Washington",5304,283,3781,368,78,462,44,6
1400000US53053060103,53053060103,"Census Tract 601.03, Pierce County, Washington",4110,83,3369,160,23,337,5,21
1400000US53053060104,53053060104,"Census Tract 601.04, Pierce County, Washington",5615,242,4165,379,26,566,20,18
1400000US53053060200,53053060200,"Census Tract 602, Pierce County, Washington",887,15,802,18,6,10,5,3
1400000US53053060300,53053060300,"Census Tract 603, Pierce County, Washington",4027,113,3534,110,38,89,3,10
1400000US53053060400,53053060400,"Census Tract 604, Pierce County, Washington",4009,138,3544,96,36,63,3,1
1400000US53053060500,53053060500,"Census Tract 605, Pierce County, Washington",4028,97,3630,55,29,79,4,6
1400000US53053060600,53053060600,"Census Tract 606, Pierce County, Washington",5360,188,4592,208,56,102,16,10
1400000US53053060700,53053060700,"Census Tract 607, Pierce County, Washington",6932,236,5838,179,76,240,58,12
1400000US53053060800,53053060800,"Census Tract 608, Pierce County, Washington",5015,133,4509,67,33,89,11,15
1400000US53053060903,53053060903,"Census Tract 609.03, Pierce County, Washington",3083,75,2424,243,19,173,22,2
1400000US53053060904,53053060904,"Census Tract 609.04, Pierce County, Washington",5239,241,4142,370,47,191,8,10
1400000US53053060905,53053060905,"Census Tract 609.05, Pierce County, Washington",6492,222,5168,479,40,320,19,9
1400000US53053060906,53053060906,"Census Tract 609.06, Pierce County, Washington",2332,89,1843,168,27,88,11,4
1400000US53053061001,53053061001,"Census Tract 610.01, Pierce County, Washington",3768,117,3197,118,19,163,27,6
1400000US53053061002,53053061002,"Census Tract 610.02, Pierce County, Washington",4603,311,3227,492,56,243,34,14
1400000US53053061100,53053061100,"Census Tract 611, Pierce County, Washington",6547,200,5185,506,77,304,19,14
1400000US53053061200,53053061200,"Census Tract 612, Pierce County, Washington",5184,303,3471,835,67,178,20,34
1400000US53053061300,53053061300,"Census Tract 613, Pierce County, Washington",4921,323,2028,1622,147,319,21,28
1400000US53053061400,53053061400,"Census Tract 614, Pierce County, Washington",3980,280,1830,974,105,561,33,13
1400000US53053061500,53053061500,"Census Tract 615, Pierce County, Washington",4482,210,3516,313,83,135,12,5
1400000US53053061601,53053061601,"Census Tract 616.01, Pierce County, Washington",1398,60,942,158,31,142,8,6
1400000US53053061602,53053061602,"Census Tract 616.02, Pierce County, Washington",639,23,426,104,34,15,5,0
1400000US53053061700,53053061700,"Census Tract 617, Pierce County, Washington",4137,416,1350,1423,78,495,88,8
1400000US53053061800,53053061800,"Census Tract 618, Pierce County, Washington",2963,252,1775,332,61,242,80,5
1400000US53053061900,53053061900,"Census Tract 619, Pierce County, Washington",1908,169,1203,229,41,150,6,8
1400000US53053062000,53053062000,"Census Tract 620, Pierce County, Washington",4317,598,2455,458,209,275,40,12
1400000US53053062100,53053062100,"Census Tract 621, Pierce County, Washington",3267,447,1338,388,593,225,39,16
1400000US53053062200,53053062200,"Census Tract 622, Pierce County, Washington",2802,175,598,299,35,1496,26,0
1400000US53053062300,53053062300,"Census Tract 623, Pierce County, Washington",4652,937,2235,592,130,433,74,10
1400000US53053062400,53053062400,"Census Tract 624, Pierce County, Washington",5445,399,3951,433,85,228,60,7
1400000US53053062500,53053062500,"Census Tract 625, Pierce County, Washington",7578,598,5038,750,117,435,111,19
1400000US53053062600,53053062600,"Census Tract 626, Pierce County, Washington",2596,225,1631,263,53,170,48,3
1400000US53053062801,53053062801,"Census Tract 628.01, Pierce County, Washington",6158,495,3286,1360,84,415,59,17
1400000US53053062802,53053062802,"Census Tract 628.02, Pierce County, Washington",3718,284,2199,564,45,315,49,13
1400000US53053062900,53053062900,"Census Tract 629, Pierce County, Washington",6685,807,4112,800,127,327,98,20
1400000US53053063000,53053063000,"Census Tract 630, Pierce County, Washington",2938,243,1974,305,39,147,28,5
1400000US53053063100,53053063100,"Census Tract 631, Pierce County, Washington",4196,199,3009,370,67,317,40,13
1400000US53053063200,53053063200,"Census Tract 632, Pierce County, Washington",4796,290,3346,377,89,340,30,17
1400000US53053063300,53053063300,"Census Tract 633, Pierce County, Washington",6716,915,2931,1269,133,858,109,16
1400000US53053063400,53053063400,"Census Tract 634, Pierce County, Washington",6939,567,4413,573,150,699,96,9
1400000US53053063501,53053063501,"Census Tract 635.01, Pierce County, Washington",4231,358,2091,646,38,697,98,21
1400000US53053063502,53053063502,"Census Tract 635.02, Pierce County, Washington",4386,313,1875,758,36,972,88,15
1400000US53053070100,53053070100,"Census Tract 701, Pierce County, Washington",2477,42,2302,7,45,8,4,5
1400000US53053070203,53053070203,"Census Tract 702.03, Pierce County, Washington",3909,124,3589,21,40,29,4,2
1400000US53053070204,53053070204,"Census Tract 702.04, Pierce County, Washington",3607,123,3299,9,39,28,25,2
1400000US53053070205,53053070205,"Census Tract 702.05, Pierce County, Washington",3527,104,3230,8,59,25,3,1
1400000US53053070206,53053070206,"Census Tract 702.06, Pierce County, Washington",3880,94,3678,15,36,16,0,1
1400000US53053070207,53053070207,"Census Tract 702.07, Pierce County, Washington",4686,78,4365,27,50,34,7,9
1400000US53053070303,53053070303,"Census Tract 703.03, Pierce County, Washington",7235,229,6637,26,72,95,13,9
1400000US53053070306,53053070306,"Census Tract 703.06, Pierce County, Washington",4889,126,4509,31,30,72,10,6
1400000US53053070307,53053070307,"Census Tract 703.07, Pierce County, Washington",3676,68,3476,14,20,30,12,2
1400000US53053070308,53053070308,"Census Tract 703.08, Pierce County, Washington",3551,126,3237,26,41,49,2,3
1400000US53053070309,53053070309,"Census Tract 703.09, Pierce County, Washington",4408,104,4108,16,42,38,2,0
1400000US53053070310,53053070310,"Census Tract 703.10, Pierce County, Washington",4125,138,3750,17,45,39,7,4
1400000US53053070311,53053070311,"Census Tract 703.11, Pierce County, Washington",4591,142,4117,61,37,83,16,16
1400000US53053070401,53053070401,"Census Tract 704.01, Pierce County, Washington",1992,69,1785,14,10,34,4,2
1400000US53053070402,53053070402,"Census Tract 704.02, Pierce County, Washington",4835,174,4378,28,42,62,10,9
1400000US53053070500,53053070500,"Census Tract 705, Pierce County, Washington",4106,190,3587,46,61,77,7,18
1400000US53053070600,53053070600,"Census Tract 706, Pierce County, Washington",425,13,338,1,6,45,0,0
1400000US53053070701,53053070701,"Census Tract 707.01, Pierce County, Washington",6751,159,6169,37,66,149,18,2
1400000US53053070703,53053070703,"Census Tract 707.03, Pierce County, Washington",4925,177,4329,51,50,145,12,9
1400000US53053070704,53053070704,"Census Tract 707.04, Pierce County, Washington",2562,72,2311,18,26,70,4,4
1400000US53053070800,53053070800,"Census Tract 708, Pierce County, Washington",2604,63,2260,47,16,134,2,4
1400000US53053070900,53053070900,"Census Tract 709, Pierce County, Washington",6369,681,4421,342,191,363,67,13
1400000US53053071000,53053071000,"Census Tract 710, Pierce County, Washington",6784,199,5944,125,132,145,6,5
1400000US53053071100,53053071100,"Census Tract 711, Pierce County, Washington",2355,113,2052,31,32,42,1,7
1400000US53053071205,53053071205,"Census Tract 712.05, Pierce County, Washington",4116,143,3524,107,43,175,8,7
1400000US53053071206,53053071206,"Census Tract 712.06, Pierce County, Washington",5049,190,4332,123,54,109,30,1
1400000US53053071207,53053071207,"Census Tract 712.07, Pierce County, Washington",4579,236,3747,113,63,162,33,18
1400000US53053071208,53053071208,"Census Tract 712.08, Pierce County, Washington",5874,249,4995,163,56,171,32,11
1400000US53053071209,53053071209,"Census Tract 712.09, Pierce County, Washington",4544,172,3903,48,53,185,23,15
1400000US53053071210,53053071210,"Census Tract 712.10, Pierce County, Washington",4658,170,4054,35,24,186,5,10
1400000US53053071304,53053071304,"Census Tract 713.04, Pierce County, Washington",4544,202,3743,165,36,156,24,8
1400000US53053071305,53053071305,"Census Tract 713.05, Pierce County, Washington",3553,129,3001,152,28,88,12,1
1400000US53053071306,53053071306,"Census Tract 713.06, Pierce County, Washington",5180,179,4101,256,63,290,23,21
1400000US53053071307,53053071307,"Census Tract 713.07, Pierce County, Washington",3492,89,3115,66,30,89,5,7
1400000US53053071308,53053071308,"Census Tract 713.08, Pierce County, Washington",5600,221,4836,103,51,181,22,3
1400000US53053071403,53053071403,"Census Tract 714.03, Pierce County, Washington",3821,160,2866,228,41,194,87,11
1400000US53053071406,53053071406,"Census Tract 714.06, Pierce County, Washington",3756,146,3066,150,37,161,46,3
1400000US53053071407,53053071407,"Census Tract 714.07, Pierce County, Washington",4943,278,3563,374,46,314,53,22
1400000US53053071408,53053071408,"Census Tract 714.08, Pierce County, Washington",3529,202,2394,329,53,241,92,11
1400000US53053071409,53053071409,"Census Tract 714.09, Pierce County, Washington",4123,228,2768,425,82,227,57,10
1400000US53053071410,53053071410,"Census Tract 714.10, Pierce County, Washington",3376,214,2475,183,50,185,69,12
1400000US53053071411,53053071411,"Census Tract 714.11, Pierce County, Washington",3419,204,2183,444,58,227,71,10
1400000US53053071503,53053071503,"Census Tract 715.03, Pierce County, Washington",4857,290,3491,308,51,359,64,13
1400000US53053071504,53053071504,"Census Tract 715.04, Pierce County, Washington",5306,247,4259,192,54,235,66,6
1400000US53053071505,53053071505,"Census Tract 715.05, Pierce County, Washington",4984,229,3597,343,51,371,90,21
1400000US53053071506,53053071506,"Census Tract 715.06, Pierce County, Washington",4964,249,3298,508,40,424,124,10
1400000US53053071601,53053071601,"Census Tract 716.01, Pierce County, Washington",4070,521,2462,407,106,234,51,7
1400000US53053071602,53053071602,"Census Tract 716.02, Pierce County, Washington",4664,287,3119,505,74,305,39,12
1400000US53053071703,53053071703,"Census Tract 717.03, Pierce County, Washington",3352,445,1549,627,27,396,46,14
1400000US53053071704,53053071704,"Census Tract 717.04, Pierce County, Washington",3864,349,1642,1029,42,385,59,10
1400000US53053071705,53053071705,"Census Tract 717.05, Pierce County, Washington",3270,156,2267,267,53,254,44,14
1400000US53053071706,53053071706,"Census Tract 717.06, Pierce County, Washington",1816,147,1072,265,22,100,78,8
1400000US53053071707,53053071707,"Census Tract 717.07, Pierce County, Washington",2642,152,1940,212,20,137,41,9
1400000US53053071803,53053071803,"Census Tract 718.03, Pierce County, Washington",4782,410,2593,771,65,531,99,16
1400000US53053071804,53053071804,"Census Tract 718.04, Pierce County, Washington",7539,802,3709,1256,121,895,269,11
1400000US53053071805,53053071805,"Census Tract 718.05, Pierce County, Washington",3525,472,1486,499,49,618,122,13
1400000US53053071806,53053071806,"Census Tract 718.06, Pierce County, Washington",4272,890,1809,678,97,308,77,17
1400000US53053071901,53053071901,"Census Tract 719.01, Pierce County, Washington",4537,300,3026,403,56,424,90,11
1400000US53053071902,53053071902,"Census Tract 719.02, Pierce County, Washington",5164,159,4345,157,40,267,22,4
1400000US53053072000,53053072000,"Census Tract 720, Pierce County, Washington",4754,562,2850,672,103,163,62,25
1400000US53053072105,53053072105,"Census Tract 721.05, Pierce County, Washington",5887,169,4243,463,56,673,45,29
1400000US53053072106,53053072106,"Census Tract 721.06, Pierce County, Washington",6387,474,4217,807,55,454,47,6
1400000US53053072107,53053072107,"Census Tract 721.07, Pierce County, Washington",4227,206,3090,337,38,255,42,9
1400000US53053072108,53053072108,"Census Tract 721.08, Pierce County, Washington",5050,327,3250,564,69,398,91,29
1400000US53053072109,53053072109,"Census Tract 721.09, Pierce County, Washington",3505,195,2732,185,26,199,13,9
1400000US53053072111,53053072111,"Census Tract 721.11, Pierce County, Washington",2467,111,1842,168,12,155,24,12
1400000US53053072112,53053072112,"Census Tract 721.12, Pierce County, Washington",4776,345,2669,728,36,513,131,17
1400000US53053072305,53053072305,"Census Tract 723.05, Pierce County, Washington",5892,158,5070,302,27,156,30,3
1400000US53053072306,53053072306,"Census Tract 723.06, Pierce County, Washington",7751,391,5195,916,66,684,67,17
1400000US53053072307,53053072307,"Census Tract 723.07, Pierce County, Washington",4450,176,3159,507,29,285,42,16
1400000US53053072308,53053072308,"Census Tract 723.08, Pierce County, Washington",7223,260,5363,508,40,708,29,7
1400000US53053072309,53053072309,"Census Tract 723.09, Pierce County, Washington",5699,231,4471,368,35,314,18,20
1400000US53053072310,53053072310,"Census Tract 723.10, Pierce County, Washington",3652,111,2808,251,27,265,15,8
1400000US53053072311,53053072311,"Census Tract 723.11, Pierce County, Washington",4051,199,2959,480,38,136,25,26
1400000US53053072405,53053072405,"Census Tract 724.05, Pierce County, Washington",3937,101,3650,10,25,47,15,5
1400000US53053072406,53053072406,"Census Tract 724.06, Pierce County, Washington",4870,152,4435,45,22,80,10,11
1400000US53053072407,53053072407,"Census Tract 724.07, Pierce County, Washington",4452,152,3898,70,32,156,17,6
1400000US53053072408,53053072408,"Census Tract 724.08, Pierce County, Washington",5541,123,5107,56,28,98,4,12
1400000US53053072409,53053072409,"Census Tract 724.09, Pierce County, Washington",2284,62,2131,3,9,35,2,2
1400000US53053072410,53053072410,"Census Tract 724.10, Pierce County, Washington",2803,52,2604,17,20,45,4,4
1400000US53053072503,53053072503,"Census Tract 725.03, Pierce County, Washington",3877,70,3583,23,25,42,10,4
1400000US53053072504,53053072504,"Census Tract 725.04, Pierce County, Washington",3638,124,3138,196,68,26,2,5
1400000US53053072505,53053072505,"Census Tract 725.05, Pierce County, Washington",6046,175,5494,31,48,141,16,17
1400000US53053072506,53053072506,"Census Tract 725.06, Pierce County, Washington",2593,53,2403,13,16,46,0,5
1400000US53053072507,53053072507,"Census Tract 725.07, Pierce County, Washington",2722,50,2570,15,13,31,4,3
1400000US53053072601,53053072601,"Census Tract 726.01, Pierce County, Washington",4614,119,4138,28,41,60,18,12
1400000US53053072602,53053072602,"Census Tract 726.02, Pierce County, Washington",3340,63,3121,13,29,28,1,14
1400000US53053072603,53053072603,"Census Tract 726.03, Pierce County, Washington",4052,122,3729,17,52,28,5,13
1400000US53053072700,53053072700,"Census Tract 727, Pierce County, Washington",1516,190,898,342,41,10,2,3
1400000US53053072800,53053072800,"Census Tract 728, Pierce County, Washington",2162,103,1636,125,13,167,9,10
1400000US53053072901,53053072901,"Census Tract 729.01, Pierce County, Washington",4100,335,3006,344,24,162,25,11
1400000US53053072903,53053072903,"Census Tract 729.03, Pierce County, Washington",2958,324,1650,632,27,141,38,22
1400000US53053072904,53053072904,"Census Tract 729.04, Pierce County, Washington",16747,2255,9385,3246,204,515,305,51
1400000US53053073001,53053073001,"Census Tract 730.01, Pierce County, Washington",5219,218,4561,49,98,70,41,16
1400000US53053073005,53053073005,"Census Tract 730.05, Pierce County, Washington",4644,142,4123,46,78,60,21,16
1400000US53053073006,53053073006,"Census Tract 730.06, Pierce County, Washington",2902,90,2625,28,47,16,3,5
1400000US53053073107,53053073107,"Census Tract 731.07, Pierce County, Washington",6209,263,5184,152,59,275,39,9
1400000US53053073108,53053073108,"Census Tract 731.08, Pierce County, Washington",5398,307,4366,170,69,180,53,18
1400000US53053073109,53053073109,"Census Tract 731.09, Pierce County, Washington",6735,260,5636,208,77,232,44,11
1400000US53053073110,53053073110,"Census Tract 731.10, Pierce County, Washington",3431,95,3107,44,19,69,2,4
1400000US53053073111,53053073111,"Census Tract 731.11, Pierce County, Washington",3726,164,3236,63,50,95,7,8
1400000US53053073112,53053073112,"Census Tract 731.12, Pierce County, Washington",4453,209,3822,98,33,122,37,6
1400000US53053073113,53053073113,"Census Tract 731.13, Pierce County, Washington",3677,121,3193,67,44,84,27,13
1400000US53053073114,53053073114,"Census Tract 731.14, Pierce County, Washington",5659,250,4399,309,89,209,104,9
1400000US53053073115,53053073115,"Census Tract 731.15, Pierce County, Washington",4422,184,3746,113,48,83,46,8
1400000US53053073116,53053073116,"Census Tract 731.16, Pierce County, Washington",2975,94,2661,27,29,39,25,5
1400000US53053073117,53053073117,"Census Tract 731.17, Pierce County, Washington",3431,94,3078,43,53,41,8,9
1400000US53053073118,53053073118,"Census Tract 731.18, Pierce County, Washington",4076,131,3694,21,31,58,10,17
1400000US53053073119,53053073119,"Census Tract 731.19, Pierce County, Washington",2778,70,2534,6,41,20,4,25
1400000US53053073200,53053073200,"Census Tract 732, Pierce County, Washington",5154,159,4710,13,48,54,15,10
1400000US53053073301,53053073301,"Census Tract 733.01, Pierce County, Washington",4624,393,3869,61,81,68,12,3
1400000US53053073302,53053073302,"Census Tract 733.02, Pierce County, Washington",3575,109,3301,14,35,44,5,6
1400000US53053073401,53053073401,"Census Tract 734.01, Pierce County, Washington",7515,415,6305,146,72,304,24,13
1400000US53053073403,53053073403,"Census Tract 734.03, Pierce County, Washington",7547,465,6578,58,88,130,10,15
1400000US53053073404,53053073404,"Census Tract 734.04, Pierce County, Washington",6231,254,5538,61,48,121,19,6
1400000US53055960100,53055960100,"Census Tract 9601, San Juan County, Washington",4593,86,4304,10,20,44,6,10
1400000US53055960300,53055960300,"Census Tract 9603, San Juan County, Washington",4229,76,4026,4,30,30,0,4
1400000US53055960400,53055960400,"Census Tract 9604, San Juan County, Washington",2665,116,2433,17,29,31,4,3
1400000US53055960500,53055960500,"Census Tract 9605, San Juan County, Washington",2590,60,2424,3,30,20,1,1
1400000US53057950100,53057950100,"Census Tract 9501, Skagit County, Washington",839,9,790,9,15,6,0,0
1400000US53057950200,53057950200,"Census Tract 9502, Skagit County, Washington",4349,63,4128,6,31,49,4,2
1400000US53057950300,53057950300,"Census Tract 9503, Skagit County, Washington",1993,35,1848,10,17,32,0,15
1400000US53057950400,53057950400,"Census Tract 9504, Skagit County, Washington",5903,191,5420,6,37,91,8,9
1400000US53057950500,53057950500,"Census Tract 9505, Skagit County, Washington",1574,28,1452,3,23,16,1,0
1400000US53057950600,53057950600,"Census Tract 9506, Skagit County, Washington",1601,84,1426,3,26,26,2,1
1400000US53057950700,53057950700,"Census Tract 9507, Skagit County, Washington",2384,102,2094,11,42,62,5,1
1400000US53057950800,53057950800,"Census Tract 9508, Skagit County, Washington",5429,308,4944,5,35,68,7,8
1400000US53057950900,53057950900,"Census Tract 9509, Skagit County, Washington",3966,207,3365,55,221,33,8,3
1400000US53057951000,53057951000,"Census Tract 9510, Skagit County, Washington",2694,70,2537,7,34,7,0,5
1400000US53057951100,53057951100,"Census Tract 9511, Skagit County, Washington",4511,84,4177,10,102,18,2,8
1400000US53057951200,53057951200,"Census Tract 9512, Skagit County, Washington",2050,57,1937,4,12,4,1,1
1400000US53057951300,53057951300,"Census Tract 9513, Skagit County, Washington",1812,46,1679,1,28,8,0,6
1400000US53057951400,53057951400,"Census Tract 9514, Skagit County, Washington",3866,246,3489,11,50,15,4,2
1400000US53057951500,53057951500,"Census Tract 9515, Skagit County, Washington",7615,518,6741,11,104,76,7,14
1400000US53057951600,53057951600,"Census Tract 9516, Skagit County, Washington",3596,351,3069,5,31,56,19,2
1400000US53057951700,53057951700,"Census Tract 9517, Skagit County, Washington",3329,694,2480,14,36,49,4,2
1400000US53057951800,53057951800,"Census Tract 9518, Skagit County, Washington",3411,944,2244,37,25,71,12,11
1400000US53057951900,53057951900,"Census Tract 9519, Skagit County, Washington",3403,134,3158,3,19,45,5,0
1400000US53057952000,53057952000,"Census Tract 9520, Skagit County, Washington",2664,73,1933,2,598,8,0,0
1400000US53057952100,53057952100,"Census Tract 9521, Skagit County, Washington",3114,329,2664,13,27,30,3,2
1400000US53057952200,53057952200,"Census Tract 9522, Skagit County, Washington",3450,544,2637,36,38,92,10,9
1400000US53057952300,53057952300,"Census Tract 9523, Skagit County, Washington",10951,3849,6370,71,76,358,15,8
1400000US53057952400,53057952400,"Census Tract 9524, Skagit County, Washington",8819,1529,6845,48,74,158,8,14
1400000US53057952500,53057952500,"Census Tract 9525, Skagit County, Washington",3050,558,2267,28,37,58,4,14
1400000US53057952600,53057952600,"Census Tract 9526, Skagit County, Washington",3268,281,2822,6,29,35,6,16
1400000US53057952700,53057952700,"Census Tract 9527, Skagit County, Washington",3338,202,2980,7,16,42,11,5
1400000US53059950100,53059950100,"Census Tract 9501, Skamania County, Washington",83,0,76,6,0,0,0,0
1400000US53059950200,53059950200,"Census Tract 9502, Skamania County, Washington",3486,72,3265,13,31,25,4,25
1400000US53059950300,53059950300,"Census Tract 9503, Skamania County, Washington",1788,79,1592,2,47,7,0,11
1400000US53059950400,53059950400,"Census Tract 9504, Skamania County, Washington",2192,117,1960,2,56,12,0,0
1400000US53059950500,53059950500,"Census Tract 9505, Skamania County, Washington",2323,130,2029,7,71,9,1,33
1400000US53061040100,53061040100,"Census Tract 401, Snohomish County, Washington",6241,413,4959,456,89,198,12,1
1400000US53061040200,53061040200,"Census Tract 402, Snohomish County, Washington",5607,535,3947,132,107,499,37,10
1400000US53061040300,53061040300,"Census Tract 403, Snohomish County, Washington",3210,134,2788,70,60,55,3,3
1400000US53061040400,53061040400,"Census Tract 404, Snohomish County, Washington",3974,273,3271,94,92,72,13,9
1400000US53061040500,53061040500,"Census Tract 405, Snohomish County, Washington",2500,145,2066,42,54,91,3,15
1400000US53061040600,53061040600,"Census Tract 406, Snohomish County, Washington",1015,113,769,45,23,17,1,4
1400000US53061040700,53061040700,"Census Tract 407, Snohomish County, Washington",3197,155,2680,119,71,66,8,3
1400000US53061040800,53061040800,"Census Tract 408, Snohomish County, Washington",2056,124,1743,42,46,43,6,4
1400000US53061040900,53061040900,"Census Tract 409, Snohomish County, Washington",2881,48,2652,16,16,105,3,4
1400000US53061041000,53061041000,"Census Tract 410, Snohomish County, Washington",5172,371,4343,79,106,119,8,5
1400000US53061041100,53061041100,"Census Tract 411, Snohomish County, Washington",4227,194,3593,91,43,172,9,7
1400000US53061041201,53061041201,"Census Tract 412.01, Snohomish County, Washington",3271,148,2552,79,34,352,8,4
1400000US53061041202,53061041202,"Census Tract 412.02, Snohomish County, Washington",5294,277,4302,121,76,315,21,7
1400000US53061041301,53061041301,"Census Tract 413.01, Snohomish County, Washington",4845,142,4290,47,41,170,20,23
