GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71,VD72,VD73
1400000US53033032319,53033032319,"Census Tract 323.19, King County, Washington",4529,627,3902,3776,3537,31,13,168,9,18,126,115,15,21,52,5,7,2,2,0,0,0,0,0,6,5,0,10,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032320,53033032320,"Census Tract 323.20, King County, Washington",4111,93,4018,3927,3732,48,20,107,2,18,91,82,5,16,37,1,17,0,4,0,0,0,0,0,1,1,0,9,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032321,53033032321,"Census Tract 323.21, King County, Washington",3129,69,3060,2977,2844,10,6,110,4,3,83,76,6,6,45,0,16,0,0,0,1,2,0,0,0,0,0,7,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032322,53033032322,"Census Tract 323.22, King County, Washington",3644,94,3550,3453,3138,12,10,271,3,19,97,96,12,11,51,6,6,0,0,0,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032323,53033032323,"Census Tract 323.23, King County, Washington",5086,193,4893,4769,4078,56,15,600,8,12,124,116,15,16,54,1,9,0,0,2,2,2,0,2,2,11,0,6,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032324,53033032324,"Census Tract 323.24, King County, Washington",4853,331,4522,4371,3948,59,18,330,4,12,151,139,19,20,54,3,16,3,2,0,0,4,0,0,13,5,0,10,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032325,53033032325,"Census Tract 323.25, King County, Washington",5358,386,4972,4809,3991,93,32,674,5,14,163,150,26,21,54,7,22,2,0,0,2,2,2,0,2,10,0,10,3,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400000US53033032401,53033032401,"Census Tract 324.01, King County, Washington",4689,212,4477,4400,4287,17,26,68,1,1,77,68,7,20,25,0,11,0,0,1,0,1,0,0,1,1,1,9,0,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032402,53033032402,"Census Tract 324.02, King County, Washington",4982,162,4820,4722,4597,19,14,79,4,9,98,89,11,39,29,0,6,0,0,0,0,1,0,0,1,2,0,9,1,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032500,53033032500,"Census Tract 325, King County, Washington",4903,128,4775,4669,4481,9,66,97,4,12,106,94,12,47,17,0,7,0,0,0,0,3,0,2,4,2,0,11,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033032601,53033032601,"Census Tract 326.01, King County, Washington",2690,74,2616,2545,2481,4,27,27,1,5,71,70,0,20,19,7,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032602,53033032602,"Census Tract 326.02, King County, Washington",2587,106,2481,2391,2261,42,25,55,4,4,90,87,17,28,22,2,14,2,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032702,53033032702,"Census Tract 327.02, King County, Washington",6307,123,6184,6065,5858,30,42,114,12,9,119,114,21,36,37,6,4,1,1,0,0,0,5,1,2,0,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032703,53033032703,"Census Tract 327.03, King County, Washington",1944,62,1882,1839,1741,15,48,32,2,1,43,40,5,20,8,1,2,0,2,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032704,53033032704,"Census Tract 327.04, King County, Washington",6095,231,5864,5758,5539,39,66,100,9,5,106,103,18,32,23,4,22,0,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032800,53033032800,"Census Tract 328, King County, Washington",2696,43,2653,2586,2515,4,37,19,3,8,67,59,3,25,18,0,9,2,0,0,0,0,0,1,1,0,0,8,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080101,53035080101,"Census Tract 801.01, Kitsap County, Washington",2328,97,2231,2086,1724,119,19,191,25,8,145,138,24,26,27,4,42,1,4,0,0,0,0,0,4,6,0,7,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080102,53035080102,"Census Tract 801.02, Kitsap County, Washington",4431,244,4187,3899,3170,278,57,339,46,9,288,250,47,50,71,12,24,10,12,1,1,2,1,0,18,1,0,38,3,3,0,17,7,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080200,53035080200,"Census Tract 802, Kitsap County, Washington",3395,187,3208,3014,2502,167,30,249,58,8,194,178,18,51,56,10,14,5,4,1,5,0,0,0,6,8,0,13,1,1,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080300,53035080300,"Census Tract 803, Kitsap County, Washington",2977,158,2819,2622,2198,232,48,113,21,10,197,181,40,51,39,8,7,20,1,7,2,2,0,0,2,2,0,15,3,0,2,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080400,53035080400,"Census Tract 804, Kitsap County, Washington",3417,86,3331,3205,2938,85,41,122,11,8,126,112,7,48,35,2,7,2,3,0,0,2,0,0,6,0,0,14,2,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080500,53035080500,"Census Tract 805, Kitsap County, Washington",2643,228,2415,2234,1855,189,70,87,24,9,181,169,33,59,35,7,8,8,3,2,1,0,1,0,10,2,0,11,4,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080600,53035080600,"Census Tract 806, Kitsap County, Washington",4864,320,4544,4296,3608,291,91,251,36,19,248,227,51,51,58,16,12,3,5,1,4,4,5,0,14,0,3,21,9,1,2,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080700,53035080700,"Census Tract 807, Kitsap County, Washington",3214,82,3132,3038,2876,39,32,75,10,6,94,87,18,32,28,1,4,2,1,0,0,0,0,0,1,0,0,6,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080800,53035080800,"Census Tract 808, Kitsap County, Washington",2842,303,2539,2336,1635,386,29,248,26,12,203,185,25,25,84,8,4,1,9,5,3,6,0,3,10,2,0,18,0,1,0,8,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035080900,53035080900,"Census Tract 809, Kitsap County, Washington",4331,217,4114,3925,3537,128,84,138,22,16,189,174,22,60,42,7,27,0,2,0,0,7,0,2,3,2,0,15,2,1,0,0,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035081000,53035081000,"Census Tract 810, Kitsap County, Washington",4663,260,4403,4148,3277,403,107,287,65,9,255,237,55,85,45,9,14,8,6,1,5,0,1,1,7,0,0,18,10,2,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035081100,53035081100,"Census Tract 811, Kitsap County, Washington",2859,150,2709,2546,2159,195,62,112,12,6,163,146,38,41,25,9,6,8,1,1,2,1,0,0,13,0,1,16,4,1,0,2,1,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035081200,53035081200,"Census Tract 812, Kitsap County, Washington",2980,224,2756,2575,2179,158,46,136,32,24,181,166,29,45,44,10,10,5,3,2,5,2,1,1,7,2,0,15,4,2,0,1,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035081400,53035081400,"Census Tract 814, Kitsap County, Washington",2083,322,1761,1737,1166,425,37,97,5,7,24,18,1,8,2,1,0,1,2,2,0,0,0,0,1,0,0,6,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090101,53035090101,"Census Tract 901.01, Kitsap County, Washington",4870,133,4737,4615,3969,23,541,51,6,25,122,110,6,50,30,1,15,0,4,0,0,0,0,1,2,1,0,12,3,3,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090102,53035090102,"Census Tract 901.02, Kitsap County, Washington",4810,122,4688,4555,4344,14,78,81,17,21,133,125,5,56,25,1,29,0,0,0,0,2,0,1,2,4,0,5,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1400000US53035090200,53035090200,"Census Tract 902, Kitsap County, Washington",8070,207,7863,7682,7391,38,57,163,16,17,181,165,10,78,53,13,2,0,0,0,1,6,0,0,1,1,0,16,1,0,1,0,3,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090300,53035090300,"Census Tract 903, Kitsap County, Washington",7253,743,6510,6263,5219,561,81,331,48,23,247,228,45,36,79,7,10,14,14,5,1,0,1,0,11,5,0,15,5,1,0,0,0,0,0,2,3,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53035090400,53035090400,"Census Tract 904, Kitsap County, Washington",4275,136,4139,3976,3714,43,32,162,17,8,163,151,16,38,67,3,6,0,4,4,0,1,5,0,7,0,0,12,1,1,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090500,53035090500,"Census Tract 905, Kitsap County, Washington",7168,354,6814,6546,6181,69,63,188,26,19,268,239,26,49,71,15,57,5,0,0,0,5,1,2,2,6,0,28,2,3,0,0,9,0,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53035090601,53035090601,"Census Tract 906.01, Kitsap County, Washington",5301,158,5143,4957,4439,21,354,106,7,30,186,171,13,83,24,5,32,0,0,0,0,6,0,0,4,4,0,15,3,0,0,0,4,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090602,53035090602,"Census Tract 906.02, Kitsap County, Washington",3026,83,2943,2830,2603,16,152,42,8,9,113,98,7,37,22,1,21,3,4,0,0,1,0,1,1,0,0,15,3,3,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090700,53035090700,"Census Tract 907, Kitsap County, Washington",4864,74,4790,4689,4551,7,25,100,2,4,101,90,7,10,36,4,17,0,1,1,0,10,0,1,0,3,0,11,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090800,53035090800,"Census Tract 908, Kitsap County, Washington",4065,91,3974,3858,3706,0,36,104,4,8,116,99,5,28,35,4,4,2,0,0,0,17,0,0,3,1,0,17,4,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035090900,53035090900,"Census Tract 909, Kitsap County, Washington",5409,165,5244,5073,4835,31,41,136,13,17,171,157,17,34,58,5,20,1,1,0,0,10,0,4,2,2,3,13,5,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091000,53035091000,"Census Tract 910, Kitsap County, Washington",5970,110,5860,5718,5532,17,15,137,3,14,142,129,13,45,37,5,10,0,1,0,0,13,0,0,0,5,0,13,1,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091100,53035091100,"Census Tract 911, Kitsap County, Washington",4260,108,4152,4018,3788,28,39,121,31,11,134,125,16,27,49,6,13,0,0,0,0,1,0,0,5,8,0,9,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091201,53035091201,"Census Tract 912.01, Kitsap County, Washington",3611,185,3426,3271,2765,86,27,345,33,15,155,128,13,32,53,7,6,0,5,0,1,2,0,0,8,1,0,21,1,1,0,4,6,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1400000US53035091203,53035091203,"Census Tract 912.03, Kitsap County, Washington",7665,361,7304,6966,5374,341,79,1071,86,15,338,310,45,55,137,19,11,2,12,0,1,1,0,5,20,1,1,27,2,2,0,0,6,0,1,13,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091204,53035091204,"Census Tract 912.04, Kitsap County, Washington",3224,106,3118,2973,2592,82,13,252,31,3,145,135,18,18,62,16,6,0,3,0,2,2,0,0,0,8,0,10,0,0,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091301,53035091301,"Census Tract 913.01, Kitsap County, Washington",3705,139,3566,3438,3303,18,31,52,24,10,128,121,10,37,51,6,5,2,1,0,0,0,0,4,5,0,0,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091302,53035091302,"Census Tract 913.02, Kitsap County, Washington",5033,123,4910,4743,4320,49,36,292,22,24,167,155,16,38,52,7,3,1,3,0,0,4,0,4,17,10,0,12,1,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091400,53035091400,"Census Tract 914, Kitsap County, Washington",3157,105,3052,2945,2635,56,32,204,11,7,107,98,9,37,39,2,8,0,3,0,0,0,0,0,0,0,0,7,2,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091500,53035091500,"Census Tract 915, Kitsap County, Washington",3839,154,3685,3507,2980,116,21,336,52,2,178,166,18,25,82,10,2,11,11,0,0,0,0,0,7,0,0,12,2,1,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091600,53035091600,"Census Tract 916, Kitsap County, Washington",6835,279,6556,6162,4936,325,74,704,95,28,394,371,59,74,133,28,4,3,12,7,1,9,2,0,21,16,2,23,11,1,0,0,4,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091700,53035091700,"Census Tract 917, Kitsap County, Washington",7082,239,6843,6511,5484,251,63,554,147,12,332,317,31,61,148,19,12,4,15,2,0,5,0,0,14,6,0,13,2,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091800,53035091800,"Census Tract 918, Kitsap County, Washington",2853,86,2767,2658,2383,97,43,109,23,3,109,103,12,26,44,6,8,0,2,0,0,1,1,0,3,0,0,6,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035091900,53035091900,"Census Tract 919, Kitsap County, Washington",3267,118,3149,2987,2598,120,22,197,32,18,162,142,25,37,45,7,8,1,8,0,0,1,3,0,6,1,0,18,3,0,0,6,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092000,53035092000,"Census Tract 920, Kitsap County, Washington",4613,133,4480,4320,4136,19,66,73,11,15,160,146,11,64,35,9,22,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
1400000US53035092100,53035092100,"Census Tract 921, Kitsap County, Washington",4896,179,4717,4538,4211,63,55,158,46,5,179,159,8,51,48,2,24,3,4,4,1,4,0,1,9,0,0,20,5,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092200,53035092200,"Census Tract 922, Kitsap County, Washington",6415,343,6072,5727,5093,228,78,251,70,7,345,311,39,113,82,29,21,7,1,1,0,2,1,1,13,1,0,27,10,0,0,0,4,0,3,4,0,1,0,0,0,3,0,0,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092300,53035092300,"Census Tract 923, Kitsap County, Washington",5218,251,4967,4782,4338,91,60,218,64,11,185,163,22,42,58,14,6,1,11,0,0,0,1,0,6,2,0,20,4,0,0,0,2,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092400,53035092400,"Census Tract 924, Kitsap County, Washington",6363,290,6073,5780,5167,167,74,294,60,18,293,266,27,76,96,15,23,7,2,1,4,1,0,0,7,2,5,24,4,0,0,1,5,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092500,53035092500,"Census Tract 925, Kitsap County, Washington",4803,134,4669,4486,4194,112,52,82,34,12,183,172,28,64,38,13,11,2,3,0,0,0,1,5,3,1,3,10,2,2,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092600,53035092600,"Census Tract 926, Kitsap County, Washington",5542,199,5343,5124,4802,69,59,133,46,15,219,204,22,48,79,7,31,0,2,0,1,1,2,6,5,0,0,15,1,1,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092700,53035092700,"Census Tract 927, Kitsap County, Washington",7280,194,7086,6880,6557,59,65,136,51,12,206,181,16,68,50,15,10,1,3,1,1,3,0,7,6,0,0,24,10,2,0,1,3,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092801,53035092801,"Census Tract 928.01, Kitsap County, Washington",4089,138,3951,3781,3514,45,35,147,23,17,170,162,19,48,58,11,16,0,2,0,0,1,0,0,7,0,0,7,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092802,53035092802,"Census Tract 928.02, Kitsap County, Washington",3835,123,3712,3545,3332,18,74,76,35,10,167,145,8,52,60,5,8,0,1,0,0,1,0,0,10,0,0,19,1,7,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
1400000US53035092803,53035092803,"Census Tract 928.03, Kitsap County, Washington",2613,75,2538,2456,2373,18,29,25,1,10,82,78,8,39,15,8,8,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092901,53035092901,"Census Tract 929.01, Kitsap County, Washington",4783,122,4661,4510,4259,36,47,81,74,13,151,144,11,66,42,10,3,2,1,3,0,1,0,1,4,0,0,7,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53035092902,53035092902,"Census Tract 929.02, Kitsap County, Washington",4880,171,4709,4557,4309,66,60,77,37,8,152,147,9,67,26,17,10,5,0,0,1,0,0,1,6,5,0,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53037975100,53037975100,"Census Tract 9751, Kittitas County, Washington",5397,122,5275,5196,5081,23,55,25,7,5,79,78,4,49,13,0,8,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53037975200,53037975200,"Census Tract 9752, Kittitas County, Washington",4332,130,4202,4162,4082,5,36,21,5,13,40,40,4,23,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53037975300,53037975300,"Census Tract 9753, Kittitas County, Washington",3038,45,2993,2959,2915,10,21,8,2,3,34,32,6,19,4,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53037975401,53037975401,"Census Tract 9754.01, Kittitas County, Washington",5929,369,5560,5403,4907,80,50,344,11,11,157,149,22,42,47,4,19,2,3,2,2,4,0,0,2,0,0,7,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53037975402,53037975402,"Census Tract 9754.02, Kittitas County, Washington",4742,272,4470,4413,4285,21,22,73,4,8,57,52,11,20,14,2,3,1,0,0,0,0,0,0,1,0,0,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53037975500,53037975500,"Census Tract 9755, Kittitas County, Washington",4241,250,3991,3887,3653,56,36,136,6,0,104,98,15,35,26,4,5,2,2,0,0,2,0,0,3,4,0,6,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53037975600,53037975600,"Census Tract 9756, Kittitas County, Washington",2322,179,2143,2099,1945,22,39,86,4,3,44,42,5,13,16,2,1,0,0,0,0,4,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
